,x,s,n,t,p.1,f,c,n.1,k,e,e.1,s.1,s.2,w,w.1,p.2,w.2,o,p.3,k.1,s.3,u
6188,5,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6189,5,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6190,5,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6191,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6192,5,2,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6193,0,2,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1
6194,5,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6195,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6196,2,3,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6197,5,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6198,2,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6199,2,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6200,5,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6201,2,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6202,3,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6203,2,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6204,5,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6205,2,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6206,2,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
6207,5,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6208,2,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6209,2,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6210,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6211,5,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6212,2,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6213,0,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
6214,3,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6215,5,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6216,3,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6217,5,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6218,3,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
6219,2,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6220,5,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6221,3,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6222,3,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6223,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6224,5,2,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6225,2,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6226,2,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6227,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6228,2,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6229,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6230,2,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6231,5,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6232,3,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6233,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6234,5,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6235,2,3,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6236,2,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6237,5,2,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6238,2,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6239,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6240,5,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6241,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6242,2,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6243,2,2,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6244,2,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6245,5,2,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6246,2,2,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6247,5,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
6248,2,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6249,3,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6250,5,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6251,2,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6252,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6253,2,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6254,5,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6255,2,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6256,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6257,2,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6258,3,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6259,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6260,3,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6261,5,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6262,2,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6263,2,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6264,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6265,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6266,5,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6267,5,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6268,5,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6269,5,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6270,2,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6271,5,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6272,5,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6273,2,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6274,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6275,5,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6276,5,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6277,5,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6278,0,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
6279,2,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6280,5,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6281,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6282,2,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6283,2,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6284,2,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6285,2,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6286,2,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6287,5,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6288,2,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6289,5,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6290,2,2,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6291,5,2,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6292,2,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6293,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6294,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6295,5,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6296,2,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6297,2,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6298,5,2,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6299,2,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6300,3,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6301,5,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6302,5,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6303,3,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6304,5,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6305,5,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6306,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6307,2,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6308,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
6309,2,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6310,2,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6311,2,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6312,3,2,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6313,5,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6314,2,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6315,2,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6316,3,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6317,2,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6318,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6319,5,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6320,5,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6321,2,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
6322,2,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6323,2,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6324,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6325,5,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6326,5,2,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6327,5,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6328,2,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6329,3,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6330,5,0,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
6331,2,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6332,5,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6333,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6334,5,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6335,2,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6336,2,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6337,5,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6338,5,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6339,2,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6340,2,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6341,2,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6342,2,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6343,5,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6344,5,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6345,2,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6346,2,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6347,5,2,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6348,2,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6349,2,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6350,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
6351,5,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6352,2,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6353,2,2,4,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6354,5,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6355,2,3,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6356,5,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6357,5,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6358,2,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6359,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6360,5,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6361,2,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6362,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6363,2,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6364,5,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6365,3,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1
6366,5,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6367,2,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6368,2,3,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6369,2,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6370,2,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6371,2,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
6372,2,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6373,2,3,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6374,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,4,2
6375,2,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6376,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6377,5,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6378,2,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6379,2,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6380,2,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6381,2,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6382,2,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6383,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
6384,2,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6385,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6386,5,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6387,2,2,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6388,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6389,3,3,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6390,5,2,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6391,5,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6392,2,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6393,2,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6394,2,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6395,5,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6396,2,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6397,2,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6398,5,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6399,2,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6400,5,2,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6401,5,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6402,3,0,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
6403,2,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6404,2,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6405,0,0,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
6406,2,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6407,5,3,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6408,5,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6409,2,2,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
6410,5,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6411,2,2,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6412,2,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6413,2,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6414,5,3,2,0,4,1,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0
6415,2,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6416,2,3,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6417,5,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6418,2,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6419,2,3,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6420,2,3,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6421,5,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6422,2,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6423,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,1,2
6424,2,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6425,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6426,2,3,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
6427,5,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6428,5,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6429,5,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6430,5,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6431,5,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
6432,2,3,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6433,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,4,2
6434,2,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6435,5,3,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6436,2,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6437,2,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6438,5,3,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6439,5,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6440,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6441,5,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
6442,5,3,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6443,2,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6444,2,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6445,3,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6446,5,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6447,2,3,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6448,3,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
6449,2,2,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6450,5,2,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6451,2,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6452,2,3,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6453,2,3,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6454,5,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6455,2,3,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6456,5,2,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6457,3,3,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6458,2,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6459,2,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6460,2,3,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
6461,2,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6462,2,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6463,2,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6464,3,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6465,3,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6466,2,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6467,5,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6468,3,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6469,5,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
6470,2,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6471,5,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6472,2,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6473,5,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6474,2,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6475,5,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6476,5,2,2,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6477,5,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6478,5,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6479,5,3,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6480,2,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6481,2,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6482,5,2,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6483,2,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
